"eCRF_name","ECRF_CODE","ECRF_GENERIC_NAME","ECRF_TRADE_NAMES","RXNORM_CODE","RXNORM_DESCRIPTION","CONCEPT_CD","CONCEPT_CD_DESCRIPTION","MED_ROUTE","min_date","max_date","distinct_patients","distinct_observations"
"medcations_before_and_after","14.08","Furosemide","Lasix","4603","furosemide","ADMINMED:2797841","furosemide","PO",2020-04-27,2021-01-31,7,22
"medcations_before_and_after","14.08","Furosemide","Lasix","4603","furosemide","HOMEMED:3677944","furosemide","",2020-05-09,2020-05-09,1,1
"medcations_before_and_after","14.08","Furosemide","Lasix","4603","furosemide","HOMEMED:3677945","furosemide","",2016-04-12,2016-04-12,1,1
"medcations_before_and_after","14.08","Furosemide","Lasix","4603","furosemide","HOMEMED:3677950","furosemide","",2021-01-29,2021-01-29,1,2
"medcations_before_and_after","14.13","Spironolactone","Aldactone","9997","spironolactone","ADMINMED:2798711","spironolactone","PO",2020-04-24,2020-05-05,2,17
"medcations_before_and_after","14.13","Spironolactone","Aldactone","9997","spironolactone","HOMEMED:3688386","spironolactone","",2020-05-02,2020-05-02,1,1
"medcations_before_and_after","14.13","Spironolactone","Aldactone","9997","spironolactone","HOMEMED:906119751","spironolactone","",2020-05-02,2020-05-02,1,1
"medcations_before_and_after","14.14","Thiazides","","2396","chlorothiazide","ADMINMED:2797261","chlorothiazide","IV",2021-01-27,2021-01-27,1,2
"medcations_before_and_after","15.01","Calcium Chloride","","847627","calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution | Calcium Chloride 0.001 MEQ/ML / Glucose 50 MG/ML / K+ Chloride 0.004 MEQ/ML / NaCl 0.103 MEQ/ML / Sodium Lactate 0.028 MEQ/ML Injectable Solution | Calcium Chloride 0.001 MEQ/ML / Glucose 50 MG/ML / Pot Chloride 0.004 MEQ/ML / NaCl 0.103 MEQ/ML / Sodium Lactate 0.028 MEQ/ML Injectable Solution","ADMINMED:2798990","calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution.","IV",2020-05-06,2021-05-12,7,76
"medcations_before_and_after","15.01","Calcium Chloride","","847627","calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution | Calcium Chloride 0.001 MEQ/ML / Glucose 50 MG/ML / K+ Chloride 0.004 MEQ/ML / NaCl 0.103 MEQ/ML / Sodium Lactate 0.028 MEQ/ML Injectable Solution | Calcium Chloride 0.001 MEQ/ML / Glucose 50 MG/ML / Pot Chloride 0.004 MEQ/ML / NaCl 0.103 MEQ/ML / Sodium Lactate 0.028 MEQ/ML Injectable Solution","ADMINMED:2798990","calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution","IV",2020-05-06,2021-05-12,7,76
"medcations_before_and_after","15.01","Calcium Chloride","","847630","calcium chloride 0.0014 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution | Calcium Chloride 0.0014 MEQ/ML / K+ Chloride 0.004 MEQ/ML / NaCl 0.103 MEQ/ML / Sodium Lactate 0.028 MEQ/ML Injectable Solution | Calcium Chloride 0.0014 MEQ/ML / Pot Chloride 0.004 MEQ/ML / NaCl 0.103 MEQ/ML / Sodium Lactate 0.028 MEQ/ML Injectable Solution","ADMINMED:2799021","calcium chloride 0.0014 meq/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution","IV",2013-09-03,2021-05-09,15,44
"medcations_before_and_after","15.03","Magnesium","","466588","aluminum hydroxide / magnesium hydroxide / simethicone","ADMINMED:2797319","aluminum hydroxide / magnesium hydroxide / simethicone","PO",2020-07-15,2020-07-15,1,3
"medcations_before_and_after","15.03","Magnesium","","6581","magnesium hydroxide","ADMINMED:2798161","magnesium hydroxide","PO",2017-05-23,2021-01-22,3,4
"medcations_before_and_after","15.03","Magnesium","","6582","magnesium oxide","ADMINMED:2798164","magnesium oxide","PO",2021-02-08,2021-02-11,1,12
"medcations_before_and_after","15.03","Magnesium","","6585","magnesium sulfate","ADMINMED:2798167","magnesium sulfate","IV",2020-10-20,2021-01-24,3,4
"medcations_before_and_after","15.03","Magnesium","","6585","magnesium sulfate","ADMINMED:2798167","magnesium sulfate","PO",2020-05-20,2020-05-23,1,6
"medcations_before_and_after","15.03","Magnesium","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","ADMINMED:2798289","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b 12 / zinc su","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","ADMINMED:2798289","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b12 / zinc sul","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","ADMINMED:2798289","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc sulfate","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","ADMINMED:2798289","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1009033","calcium carbonate / folic acid / magnesium carbonate","ADMINMED:2798289","calcium carbonate / folic acid / magnesium carbonate","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1087280","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12","ADMINMED:2798289","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin b12","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1087280","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12","ADMINMED:2798289","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin b 12","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1087329","alpha tocopherol / folic acid / hydroxocobalamin / magnesium oxide / pyridoxine","ADMINMED:2798289","alpha tocopherol / folic acid / hydroxocobalamin / magnesium oxide / pyridoxine","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1599656","magnesium oxide / pyridoxine","ADMINMED:2798289","magnesium oxide / pyridoxine","PO",2020-05-01,2021-02-25,2,153
"medcations_before_and_after","15.03","Magnesium","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b12 / zinc sul","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b 12 / zinc su","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc sulfate","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1009033","calcium carbonate / folic acid / magnesium carbonate","HOMEMED:3683523","calcium carbonate / folic acid / magnesium carbonate","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1087280","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12","HOMEMED:3683523","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin b12","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1087280","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12","HOMEMED:3683523","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin b 12","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1087329","alpha tocopherol / folic acid / hydroxocobalamin / magnesium oxide / pyridoxine","HOMEMED:3683523","alpha tocopherol / folic acid / hydroxocobalamin / magnesium oxide / pyridoxine","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","1599656","magnesium oxide / pyridoxine","HOMEMED:3683523","magnesium oxide / pyridoxine","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","15.03","Magnesium","","466588","aluminum hydroxide / magnesium hydroxide / simethicone","HOMEMED:395571686","aluminum hydroxide / magnesium hydroxide / simethicone","",2016-03-16,2021-02-05,2,6
"medcations_before_and_after","15.03","Magnesium","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b12 / zinc sul","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b 12 / zinc su","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc sulfate","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1009033","calcium carbonate / folic acid / magnesium carbonate","HOMEMED:906119909","calcium carbonate / folic acid / magnesium carbonate","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1087280","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12","HOMEMED:906119909","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin b 12","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1087280","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12","HOMEMED:906119909","boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin b12","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1087329","alpha tocopherol / folic acid / hydroxocobalamin / magnesium oxide / pyridoxine","HOMEMED:906119909","alpha tocopherol / folic acid / hydroxocobalamin / magnesium oxide / pyridoxine","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.03","Magnesium","","1599656","magnesium oxide / pyridoxine","HOMEMED:906119909","magnesium oxide / pyridoxine","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","15.04","Potassium","","1008621","potassium nitrate / sodium fluoride","ADMINMED:2797805","potassium nitrate / sodium fluoride","TOP",2018-07-10,2018-07-10,1,1
"medcations_before_and_after","15.04","Potassium","","54987","potassium acetate","ADMINMED:2798508","potassium acetate","ICU-IV",2021-01-18,2021-01-18,1,1
"medcations_before_and_after","15.04","Potassium","","54987","potassium acetate","ADMINMED:2798508","potassium acetate","IV",2020-08-09,2020-08-11,1,3
"medcations_before_and_after","15.04","Potassium","","8591","potassium chloride","ADMINMED:2798516","potassium chloride","ICU-IV",2020-04-23,2021-04-26,8,23
"medcations_before_and_after","15.04","Potassium","","8591","potassium chloride","ADMINMED:2798516","potassium chloride","IV",2009-06-12,2021-04-26,20,92
"medcations_before_and_after","15.04","Potassium","","8591","potassium chloride","ADMINMED:2798516","potassium chloride","PO",2020-05-25,2021-01-22,3,12
"medcations_before_and_after","15.04","Potassium","","34322","potassium phosphate","ADMINMED:2798525","potassium phosphate","IV",2020-04-24,2021-03-10,10,43
"medcations_before_and_after","15.04","Potassium","","1008010","potassium phosphate / sodium phosphate, dibasic / sodium phosphate, monobasic","ADMINMED:2798526","potassium phosphate / sodium phosphate, dibasic / sodium phosphate, monobasic","PO",2020-05-18,2021-01-29,4,18
"medcations_before_and_after","15.04","Potassium","","1009113","potassium phosphate / sodium phosphate, monobasic","ADMINMED:2798526","potassium phosphate / sodium phosphate, monobasic","PO",2020-05-18,2021-01-29,4,18
"medcations_before_and_after","15.04","Potassium","","847627","calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution","ADMINMED:2798990","calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution.","IV",2020-05-06,2021-05-12,7,76
"medcations_before_and_after","15.04","Potassium","","847627","calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution","ADMINMED:2798990","calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution","IV",2020-05-06,2021-05-12,7,76
"medcations_before_and_after","15.04","Potassium","","847630","calcium chloride 0.0014 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution","ADMINMED:2799021","calcium chloride 0.0014 meq/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution","IV",2013-09-03,2021-05-09,15,44
"medcations_before_and_after","15.04","Potassium","","203195","penicillin V potassium","ADMINMED:288807609","penicillin v potassium","PO",2013-04-29,2013-04-29,1,3
"medcations_before_and_after","15.04","Potassium","","203195","penicillin V potassium","HOMEMED:288807616","penicillin v potassium","",2012-02-17,2014-12-30,1,15
"medcations_before_and_after","15.05","Sodium Bicarbonate","","36676","sodium bicarbonate","ADMINMED:2798673","sodium bicarbonate","IV",2020-04-23,2021-03-07,4,8
"medcations_before_and_after","16.04","Mylanta","","466588","aluminum hydroxide / magnesium hydroxide / simethicone","ADMINMED:2797319","aluminum hydroxide / magnesium hydroxide / simethicone","PO",2020-07-15,2020-07-15,1,3
"medcations_before_and_after","16.04","Mylanta","","466588","aluminum hydroxide / magnesium hydroxide / simethicone","HOMEMED:395571686","aluminum hydroxide / magnesium hydroxide / simethicone","",2016-03-16,2021-02-05,2,6
"medcations_before_and_after","16.06","Ranitidine","Zantac","9143","ranitidine | raNITIdine","ADMINMED:2798594","ranitidine","IV",2009-06-10,2009-06-12,1,7
"medcations_before_and_after","16.06","Ranitidine","Zantac","9143","ranitidine | raNITIdine","ADMINMED:2798594","ranitidine","PO",2014-07-17,2016-03-16,2,5
"medcations_before_and_after","16.06","Ranitidine","Zantac","9143","ranitidine | raNITIdine","HOMEMED:3687183","ranitidine","",2014-07-17,2016-03-16,2,2
"medcations_before_and_after","16.07","Simethicone","Mylicon","466588","aluminum hydroxide / magnesium hydroxide / simethicone","ADMINMED:2797319","aluminum hydroxide / magnesium hydroxide / simethicone","PO",2020-07-15,2020-07-15,1,3
"medcations_before_and_after","16.07","Simethicone","Mylicon","9796","simethicone","ADMINMED:2798662","simethicone","PO",2020-05-18,2020-05-25,1,3
"medcations_before_and_after","16.07","Simethicone","Mylicon","9796","simethicone","HOMEMED:3687919","simethicone","",2014-07-17,2014-07-18,1,2
"medcations_before_and_after","16.07","Simethicone","Mylicon","466588","aluminum hydroxide / magnesium hydroxide / simethicone","HOMEMED:395571686","aluminum hydroxide / magnesium hydroxide / simethicone","",2016-03-16,2021-02-05,2,6
"medcations_before_and_after","16.08","Sucralfate","Carafate","10156","sucralfate","HOMEMED:3688482","sucralfate","",2013-09-03,2013-09-03,1,1
"medcations_before_and_after","16.10","Lansoprazole","Prevacid","17128","lansoprazole","HOMEMED:3680918","lansoprazole","",2016-10-03,2016-10-03,1,1
"medcations_before_and_after","16.10","Lansoprazole","Prevacid","17128","lansoprazole","HOMEMED:3680919","lansoprazole","",2020-05-25,2020-05-25,1,1
"medcations_before_and_after","16.10","Lansoprazole","Prevacid","17128","lansoprazole","HOMEMED:395571702","lansoprazole","",2013-10-22,2013-10-22,1,1
"medcations_before_and_after","16.11","Famotidine","Pepcid","4278","famotidine","ADMINMED:2797762","famotidine","IV",2020-05-07,2021-05-12,15,95
"medcations_before_and_after","16.11","Famotidine","Pepcid","4278","famotidine","ADMINMED:2797762","famotidine","PO",2020-05-11,2021-05-25,26,190
"medcations_before_and_after","16.11","Famotidine","Pepcid","4278","famotidine","HOMEMED:3677099","famotidine","",2020-07-09,2020-11-12,2,2
"medcations_before_and_after","16.11","Famotidine","Pepcid","4278","famotidine","HOMEMED:3677102","famotidine","",2020-06-08,2021-05-25,12,18
"medcations_before_and_after","16.11","Famotidine","Pepcid","4278","famotidine","HOMEMED:3677106","famotidine","",2020-06-02,2021-05-12,17,24
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","ADMINMED:2797960","hydrocortisone","IV",2021-02-26,2021-02-26,1,2
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","ADMINMED:2797963","hydrocortisone","TOP",2019-07-19,2020-10-17,1,20
"medcations_before_and_after","18.03","Cortisone","","1164013","hydrocortisone Topical Product","ADMINMED:2797963","hydrocortisone topical","TOP",2019-07-19,2020-10-17,1,20
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","HOMEMED:307878531","hydrocortisone","",2020-07-03,2020-07-03,1,2
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","HOMEMED:3679251","hydrocortisone","",2021-03-10,2021-03-10,1,2
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","HOMEMED:3679254","hydrocortisone","",2020-07-03,2020-07-04,1,4
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","HOMEMED:3679348","hydrocortisone","",2019-11-05,2019-11-05,1,4
"medcations_before_and_after","18.03","Cortisone","","1164013","hydrocortisone Topical Product","HOMEMED:3679348","hydrocortisone topical","",2019-11-05,2019-11-05,1,4
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","HOMEMED:3679352","hydrocortisone","",2021-03-01,2021-03-01,1,4
"medcations_before_and_after","18.03","Cortisone","","1164013","hydrocortisone Topical Product","HOMEMED:3679352","hydrocortisone topical","",2021-03-01,2021-03-01,1,4
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","HOMEMED:3679355","hydrocortisone","",2019-06-25,2020-05-08,2,12
"medcations_before_and_after","18.03","Cortisone","","1164013","hydrocortisone Topical Product","HOMEMED:3679355","hydrocortisone topical","",2019-06-25,2020-05-08,2,12
"medcations_before_and_after","18.03","Cortisone","","5492","hydrocortisone","HOMEMED:3679361","hydrocortisone","",2015-08-16,2021-03-02,3,32
"medcations_before_and_after","18.03","Cortisone","","1164013","hydrocortisone Topical Product","HOMEMED:3679361","hydrocortisone topical","",2015-08-16,2021-03-02,3,32
"medcations_before_and_after","18.04","Dexamethasone","Decadron","3264","dexamethasone","ADMINMED:2797549","dexamethasone","IV",2011-08-25,2020-07-21,3,5
"medcations_before_and_after","18.04","Dexamethasone","Decadron","883815","dexamethasone / tobramycin","ADMINMED:2797553","dexamethasone / tobramycin","OPTH",2017-11-03,2017-11-04,1,20
"medcations_before_and_after","18.04","Dexamethasone","Decadron","1154524","dexamethasone / tobramycin Ophthalmic Product","ADMINMED:2797553","dexamethasone-tobramycin ophthalmic","OPTH",2017-11-03,2017-11-04,1,20
"medcations_before_and_after","18.04","Dexamethasone","Decadron","465397","ciprofloxacin / dexamethasone","ADMINMED:4103207","ciprofloxacin / dexamethasone","OTIC",2016-10-21,2017-11-04,1,24
"medcations_before_and_after","18.04","Dexamethasone","Decadron","1152113","ciprofloxacin / dexamethasone Otic Product","ADMINMED:4103207","ciprofloxacin-dexamethasone otic","OTIC",2016-10-21,2017-11-04,1,24
"medcations_before_and_after","18.04","Dexamethasone","Decadron","465397","ciprofloxacin / dexamethasone","HOMEMED:3672973","ciprofloxacin / dexamethasone","",2017-04-20,2019-01-04,2,12
"medcations_before_and_after","18.04","Dexamethasone","Decadron","1152113","ciprofloxacin / dexamethasone Otic Product","HOMEMED:3672973","ciprofloxacin-dexamethasone otic","",2017-04-20,2019-01-04,2,12
"medcations_before_and_after","18.04","Dexamethasone","Decadron","883815","dexamethasone / tobramycin","HOMEMED:3674269","dexamethasone / tobramycin","",2017-11-03,2017-11-03,1,4
"medcations_before_and_after","18.04","Dexamethasone","Decadron","1154524","dexamethasone / tobramycin Ophthalmic Product","HOMEMED:3674269","dexamethasone-tobramycin ophthalmic","",2017-11-03,2017-11-03,1,4
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","ADMINMED:2797960","hydrocortisone","IV",2021-02-26,2021-02-26,1,2
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","ADMINMED:2797963","hydrocortisone","TOP",2019-07-19,2020-10-17,1,20
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","1164013","hydrocortisone Topical Product","ADMINMED:2797963","hydrocortisone topical","TOP",2019-07-19,2020-10-17,1,20
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","HOMEMED:307878531","hydrocortisone","",2020-07-03,2020-07-03,1,2
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","HOMEMED:3679251","hydrocortisone","",2021-03-10,2021-03-10,1,2
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","HOMEMED:3679254","hydrocortisone","",2020-07-03,2020-07-04,1,4
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","HOMEMED:3679348","hydrocortisone","",2019-11-05,2019-11-05,1,4
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","1164013","hydrocortisone Topical Product","HOMEMED:3679348","hydrocortisone topical","",2019-11-05,2019-11-05,1,4
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","HOMEMED:3679352","hydrocortisone","",2021-03-01,2021-03-01,1,4
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","1164013","hydrocortisone Topical Product","HOMEMED:3679352","hydrocortisone topical","",2021-03-01,2021-03-01,1,4
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","HOMEMED:3679355","hydrocortisone","",2019-06-25,2020-05-08,2,12
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","1164013","hydrocortisone Topical Product","HOMEMED:3679355","hydrocortisone topical","",2019-06-25,2020-05-08,2,12
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","5492","hydrocortisone","HOMEMED:3679361","hydrocortisone","",2015-08-16,2021-03-02,3,32
"medcations_before_and_after","18.06","Hydrocortisone","Solu-cortef","1164013","hydrocortisone Topical Product","HOMEMED:3679361","hydrocortisone topical","",2015-08-16,2021-03-02,3,32
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","ADMINMED:2798009","insulin aspart","IV",2021-03-03,2021-03-05,1,171
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","ADMINMED:2798009","insulin aspart, human","IV",2021-03-03,2021-03-05,1,171
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","ADMINMED:2798009","insulin, aspart, human","IV",2021-03-03,2021-03-05,1,171
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","ADMINMED:2798009","insulin aspart","Subcutaneous",2021-03-02,2021-03-05,1,84
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","ADMINMED:2798009","insulin aspart, human","Subcutaneous",2021-03-02,2021-03-05,1,84
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","ADMINMED:2798009","insulin, aspart, human","Subcutaneous",2021-03-02,2021-03-05,1,84
"medcations_before_and_after","18.07","Insulin","","274783","insulin glargine","ADMINMED:2798012","insulin glargine","Subcutaneous",2018-12-17,2021-01-13,3,5
"medcations_before_and_after","18.07","Insulin","","86009","insulin lispro","ADMINMED:2798015","insulin lispro","Subcutaneous",2018-12-17,2021-01-14,3,26
"medcations_before_and_after","18.07","Insulin","","221109","insulin, regular, pork","ADMINMED:2798018","insulin, regular, pork","IV",2021-03-02,2021-03-02,1,92
"medcations_before_and_after","18.07","Insulin","","235275","insulin, regular, beef-pork","ADMINMED:2798018","insulin, regular, beef-pork","IV",2021-03-02,2021-03-02,1,92
"medcations_before_and_after","18.07","Insulin","","253182","insulin, regular, human","ADMINMED:2798018","regular insulin, human","IV",2021-03-02,2021-03-02,1,92
